id,classifier,view,derived,accuracy,precision_macro,recall_macro,macro_f1,qwk,mae,under_triage_rate,over_triage_rate,macro_f1_std,seconds,parameters,exclude_cat,encoder,pca
5a74e870050ad5,hgb,fused,True,0.9922507789257341,0.9921215214224662,0.9900283635546977,0.9910562820771971,0.9923196231611081,0.007749221074265869,0.0037492510780257147,0.003999969996240154,0.0006429633673315728,54.18009897199954,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,sapbert_concept,128.0
83cb14aeef7e16,hgb,fused,True,0.9920018883616354,0.990826742490709,0.9910367030668533,0.9909220554170242,0.992099583401309,0.007998111638364683,0.0047487513279007776,0.0032493603104639048,0.0018238796656836484,28.197171840998635,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,mpnet_concept,64.0
9b4ffa16a30e2d,hgb,fused,,0.9921257007518755,0.9926943083011474,0.9891502844562646,0.9908833414119104,0.9921810876061019,0.007874299248124531,0.003124563421853801,0.0047497358262707295,0.001081650964550012,9.176343531002203,"{""max_iter"": 300, ""learning_rate"": 0.1}",,sapbert_concept,64.0
39527dcf9cc8cf,hgb,fused,True,0.9920013257911382,0.9919974753129964,0.9894569022274643,0.9906955945315543,0.9920692088150084,0.007998674208861798,0.0037488291501528784,0.004249845058708919,0.0013142660948819225,20.121886888999143,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,mpnet_concept,128.0
54fa3c8d9ba1df,hgb,fused,True,0.9917518726565423,0.990842752954319,0.9902014980609323,0.9905060725363809,0.9918426251998943,0.008248127343457727,0.004623813796666394,0.003624313546791333,0.001956436198895087,86.65066204599862,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,mpnet_concept,128.0
6524432550a6c2,hgb,fused,True,0.9917514507286694,0.9915625932314329,0.9894466284970006,0.9904858283428563,0.9918268033887429,0.008248549271330563,0.0037491104354014366,0.004499438835929127,0.0012689357120091948,25.559575865001534,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,sapbert_concept,64.0
1e3a0be240b62f,hgb,fused,True,0.9915012943809521,0.9909540039675103,0.989042036630906,0.9899860058522276,0.9915801809219905,0.008498705619047886,0.004124204314353143,0.0043745013046947445,0.0006332428158492045,8.018608261998452,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": false}",,mpnet_concept,32.0
b6f4363e49b4f9,hgb,fused,True,0.9913764974923419,0.9899479585054048,0.9898742269607427,0.989904320103305,0.9914768408721143,0.00862350250765799,0.004998907675618101,0.00362459483203989,0.0011405844651905409,16.329600540000683,"{""max_iter"": 250, ""max_leaf_nodes"": 15, ""l2_regularization"": 1, ""learning_rate"": 0.1, ""balance"": true}",,mpnet_concept,32.0
38acfcd8ebda36,rf,structured,False,0.9911267630724975,0.9866779042809432,0.9930494627993407,0.9897408618679028,0.9913044694467065,0.008873236927502477,0.008623221222409433,0.00025001570509304447,0.0017841269651302572,5.259204578000208,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,,
0667184ae22e82,rf,fused,,0.9908767473674045,0.9860493978820566,0.9931360718019837,0.9894455932416649,0.9910673335472729,0.009123252632595521,0.009123252632595521,0.0,0.0018111883940372935,107.386407203001,"{""n_estimators"": 300, ""min_samples_leaf"": 3, ""max_features"": 0.7, ""balance"": true}",,mpnet_concept,64.0
